avg_daily_traffic,spans_units,structure_length[ft],age,deck_area[ft2],mile_point,latitude,longitud,approach_span_units,approach_width[ft],skew_angle[o],nav_vert_clearance,nav_horiz_clearance,route_horiz_clearance,lengt_max_span[ft],left_curb_width[ft],right_curb_width[ft],roadway_curb_curb_width,min_vert_clearance_over,min_vert_underclearance,min_right_underclearance,min_left_underclearance,min_clearance_lift_brige,operating_rating[us-tons],inventory_rating[us-tons],detour_dist,avg_daily_truck_traffic,avg_daily_future_traffic,length_improvement,improvement_cost,road_improvement_cost,total_project_cost,avg_daily_truck_traffic[computed],avg_rel_humidity,avg_temperature,max_temperature,mean_wind_speed,min_temperature,days_measurable_precipitation,days_temp_below_0C,wind_direction,time_wetness,total_precipitation,inspection_month,inspection_year,historical_code,condition_rate,structural_appraisal,approach_alignment_appraisal,operating_rating_code,inventory_rating_code,condition_code
22220.0,3,226.0,19,10012.0,7.0,32.02275,-81.08846,0,39.0,0,0.0,0.0,41.0,122.0,0.0,0.0,41.3,99.98999786,20.6,19.0,0.0,0.0,63.9,42.0,1.2,4,33330,0.0,883.0,88.0,1325.0,889.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,2,2,7
11100.0,6,452.1,31,24918.9,0.0,32.03474,-81.08397,0,28.9,24,0.0,0.0,40.4,103.0,5.9,5.9,40.7,99.98999786,17.8,36.7,6.5,0.0,56.0,33.0,1.2,1,16650,0.0,1766.0,177.0,2649.0,111.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,1,1,7
3140.0,5,165.0,29,5522.5,8.0,32.03597,-81.0835,0,37.1,40,0.0,0.0,29.9,33.1,0.0,0.0,29.9,99.98999786,0.0,0.0,0.0,0.0,75.9,40.9,1.2,1,4710,0.0,469.0,47.0,703.0,31.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,10,2018,5,Good,7,8,1,1,7
2460.0,4,144.0,29,5386.9,7.0,32.03572,-81.08376,0,26.9,27,0.0,0.0,33.8,36.1,0.0,0.0,34.1,99.98999786,0.0,0.0,0.0,0.0,62.9,37.9,1.2,1,3690,0.0,409.0,41.0,614.0,25.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,10,2018,5,Good,7,8,1,1,7
39310.0,3,109.9,31,11502.8,3.0,32.02289,-81.0892,0,76.1,7,0.0,0.0,89.9,40.0,5.9,5.9,89.9,99.98999786,0.0,0.0,0.0,0.0,32.0,19.0,3.1,1,58965,0.0,664.0,66.0,996.0,393.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,4,8,1,1,7
19860.0,3,107.9,31,4603.7,6.0,31.99313,-81.10128,0,27.9,0,0.0,0.0,27.9,36.1,5.9,5.9,27.9,99.98999786,0.0,0.0,0.0,0.0,75.0,44.0,1.2,1,29790,0.0,422.0,42.0,633.0,199.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,1,1,7
19860.0,2,51.8,92,1343.5,6.0,31.99302,-81.10133,0,25.9,0,0.0,0.0,25.9,15.1,0.0,5.9,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.2,1,29790,0.0,203.0,20.0,305.0,199.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Fair,5,8,0,0,5
15240.0,5,200.1,45,12935.0,2.0,31.98831,-81.1049,0,50.9,25,0.0,0.0,51.8,40.0,4.9,4.9,51.8,99.98999786,0.0,0.0,0.0,0.0,56.0,33.0,6.8,1,22860,0.0,1208.0,121.0,1812.0,152.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,9,2018,5,Good,7,8,1,1,7
7390.0,11,660.1,25,31619.2,11.0,32.0748,-81.0725,0,42.0,0,0.0,0.0,44.3,60.0,0.0,0.0,44.6,99.98999786,0.0,0.0,0.0,0.0,51.9,28.0,1.2,1,11085,0.0,2579.0,258.0,3868.0,74.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,1,2018,5,Good,6,8,1,1,7
22220.0,54,3911.1,25,370834.6,10.0,32.06893,-81.07526,0,73.2,0,0.0,0.0,45.3,120.1,0.0,0.0,88.9,99.98999786,21.3,11.5,10.1,0.0,54.9,23.9,1.2,4,33330,0.0,23616.0,2362.0,35424.0,889.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,1,2018,5,Good,5,8,1,1,7
15590.0,5,149.9,64,13183.2,21.0,30.75375,-81.58357,0,96.1,0,0.0,0.0,73.8,29.9,4.9,4.9,74.1,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.9,1,23385,0.0,1066.0,107.0,1598.0,156.0,78.0,20.4,37.8,0.0,-1.3,131,4,166.49,4824.0,1481.42,5,2017,5,Fair,6,8,1,1,6
22740.0,30,2601.0,36,196273.3,7.0,31.17135,-81.42512,0,60.0,0,64.9,89.9,35.4,120.1,0.0,0.0,71.9,99.98999786,0.0,0.0,0.0,0.0,35.9,20.9,98.8,1,34110,0.0,15706.0,1571.0,23559.0,227.0,,,,,,0,0,,,,11,2018,5,Poor,4,8,1,1,4
6630.0,15,620.1,25,29701.9,11.0,32.07463,-81.07389,0,24.0,0,0.0,0.0,44.3,60.0,0.0,0.0,44.6,99.98999786,99.99,0.0,0.0,0.0,61.0,31.0,1.2,1,9945,0.0,2422.0,242.0,3634.0,66.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,1,2018,5,Good,7,8,1,1,7
16260.0,1,27.9,15,613.0,4.0,32.01573,-81.09789,0,22.0,0,0.0,0.0,24.0,27.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.2,2,24390,0.0,109.0,11.0,164.0,325.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,8,8,0,0,8
34960.0,104,5041.0,9,291081.7,1.0,31.97542,-81.11877,0,55.1,99,0.0,0.0,54.8,109.9,0.0,0.0,55.1,99.98999786,0.0,0.0,0.0,0.0,72.0,32.0,1.2,7,44360,6048.9,25784.0,2578.0,999999.0,2447.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,3,2018,5,Good,7,8,1,1,7
1.0,3,89.9,47,1120.7,3.0,31.93253,-81.1394,0,15.1,0,0.0,0.0,10.8,29.9,0.0,0.0,11.2,99.98999786,0.0,0.0,0.0,0.0,29.0,17.0,98.8,1,200,0.0,0.0,0.0,0.0,0.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,10,2018,5,Fair,4,6,2,2,6
22740.0,14,745.1,72,61356.5,8.0,31.16881,-81.43656,0,59.1,0,0.0,0.0,35.8,56.1,5.9,0.0,72.5,99.98999786,0.0,0.0,0.0,0.0,34.0,20.0,98.8,1,34110,0.0,4499.0,450.0,6748.0,227.0,,,,,,0,0,,,,11,2018,5,Fair,4,8,2,2,6
4180.0,3,44.9,47,1489.4,1.0,31.99494,-81.11573,0,35.1,0,0.0,0.0,27.9,24.9,2.6,0.0,28.2,99.98999786,0.0,0.0,0.0,0.0,35.9,25.9,1.9,1,6270,0.0,176.0,18.0,264.0,42.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,6,8,2,2,7
470.0,2,40.0,40,1720.3,0.0,30.84454,-81.56125,0,26.9,0,0.0,0.0,40.0,20.0,0.0,0.0,40.0,99.98999786,0.0,0.0,0.0,0.0,40.9,24.9,1.9,1,705,0.0,156.0,16.0,234.0,5.0,,,,,,0,0,,,,6,2017,5,Fair,5,8,1,1,5
34960.0,104,5108.9,9,222928.5,1.0,31.97587,-81.12534,0,41.0,99,0.0,0.0,40.7,109.9,0.0,0.0,41.0,99.98999786,0.0,0.0,0.0,0.0,72.0,31.0,1.2,7,44360,6129.9,453620.0,45362.0,680430.0,2447.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,3,2018,5,Good,7,8,1,1,7
110.0,3,44.9,49,1489.4,1.0,31.99524,-81.11989,0,21.0,0,0.0,0.0,28.2,24.9,2.6,0.0,28.2,99.98999786,0.0,0.0,0.0,0.0,25.9,14.0,1.9,1,165,0.0,176.0,18.0,264.0,1.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,4,8,2,2,7
22740.0,19,1586.9,36,119749.5,9.0,31.16452,-81.44607,0,58.1,0,39.6,89.9,71.9,120.1,0.0,0.0,71.9,99.98999786,0.0,0.0,0.0,0.0,99.0,43.0,98.8,1,34110,0.0,9583.0,958.0,14374.0,227.0,,,,,,0,0,,,,11,2018,5,Good,7,8,1,1,7
34960.0,3,213.9,9,9404.2,0.0,31.9771,-81.13206,0,41.0,0,0.0,0.0,41.3,140.1,0.0,0.0,41.3,99.98999786,17.4,0.0,21.6,0.0,68.9,40.9,1.2,4,44360,256.9,19018.0,1901.0,28527.0,1398.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,3,2018,5,Good,7,8,1,1,7
34960.0,3,213.9,9,9404.2,0.0,31.97728,-81.13202,0,41.0,0,0.0,0.0,41.3,140.1,0.0,0.0,41.3,99.98999786,17.6,0.0,20.3,0.0,67.9,39.9,1.2,4,44360,11298.9,836141.0,83614.0,999999.0,1398.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,3,2018,5,Good,7,8,1,1,7
24090.0,3,25.9,31,1428.6,4.0,31.9843,-81.12975,0,55.1,0,0.0,0.0,27.6,7.9,0.0,3.9,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.9,1,36135,0.0,157.0,16.0,235.0,241.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,7,8,0,0,7
24090.0,3,84.0,31,8294.2,4.0,31.99465,-81.1265,0,56.1,10,0.0,0.0,67.9,27.9,5.9,5.9,67.9,99.98999786,0.0,0.0,0.0,0.0,58.0,35.9,1.9,1,36135,0.0,597.0,60.0,895.0,241.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,7,8,2,2,7
3440.0,5,299.9,17,14167.0,20.0,31.08869,-81.47967,0,29.9,30,0.0,0.0,44.0,60.0,0.0,0.0,44.0,99.98999786,0.0,0.0,0.0,0.0,89.9,45.0,98.8,9,5160,0.0,1172.0,117.0,1758.0,310.0,,,,,,0,0,,,,12,2018,5,Good,7,8,1,1,7
39110.0,4,30.8,50,2185.5,18.0,31.98472,-81.13229,0,70.9,31,0.0,0.0,35.4,6.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.9,1,58665,0.0,253.0,25.0,380.0,391.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Fair,6,8,0,0,6
1420.0,2,60.0,47,1654.6,2.0,31.95548,-81.14439,0,21.0,22,0.0,0.0,25.9,29.9,0.0,0.0,26.2,99.98999786,0.0,0.0,0.0,0.0,46.0,31.0,98.8,1,2130,271.0,234.0,23.0,352.0,14.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,9,2018,5,Fair,5,8,2,2,5
9240.0,3,164.0,37,10817.7,3.0,30.76132,-81.6049,0,24.0,5,0.0,0.0,53.5,90.9,0.0,0.0,53.8,99.98999786,16.5,10.8,0.0,0.0,67.9,31.0,1.2,1,13860,0.0,816.0,82.0,1223.0,92.0,78.0,20.4,37.8,0.0,-1.3,131,4,166.49,4824.0,1481.42,5,2017,5,Good,7,8,1,1,7
12430.0,3,164.0,37,10387.2,3.0,30.76143,-81.60516,0,24.0,5,0.0,0.0,59.7,90.9,0.7,0.7,60.0,99.98999786,16.7,10.8,0.0,0.0,65.9,34.0,1.2,1,18645,0.0,816.0,82.0,1223.0,124.0,78.0,20.4,37.8,0.0,-1.3,131,4,166.49,4824.0,1481.42,5,2017,5,Good,7,8,1,1,7
11020.0,3,149.9,36,6198.1,3.0,30.76019,-81.60576,0,24.0,5,0.0,0.0,37.7,55.1,0.0,0.7,38.1,99.98999786,23.7,21.0,0.0,0.0,72.0,32.0,1.2,1,16530,0.0,586.0,59.0,879.0,110.0,78.0,20.4,37.8,0.0,-1.3,131,4,166.49,4824.0,1481.42,5,2017,5,Good,7,8,1,1,7
11020.0,3,149.9,36,7870.6,3.0,30.76029,-81.60595,0,32.2,5,0.0,0.0,48.9,55.1,0.7,0.7,49.2,99.98999786,23.1,21.0,0.0,0.0,63.9,33.0,1.2,1,16530,0.0,746.0,75.0,1119.0,110.0,78.0,20.4,37.8,0.0,-1.3,131,4,166.49,4824.0,1481.42,5,2017,5,Good,7,8,1,1,7
20130.0,6,417.0,56,14228.2,166.0,32.07272,-81.10007,0,27.9,20,0.0,0.0,27.9,147.0,2.0,2.0,27.9,99.98999786,16.7,9.8,0.0,0.0,51.9,31.0,0.0,4,30195,0.0,1629.0,163.0,2444.0,805.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,1,1,7
13940.0,47,3290.0,7,141401.9,3.0,32.10157,-81.08879,0,28.9,99,0.0,0.0,39.7,69.9,0.0,0.0,40.0,99.98999786,0.0,0.0,0.0,0.0,85.0,44.0,13.0,1,20910,3947.8,292152.0,29215.0,438228.0,139.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,10,2018,5,Good,8,6,1,1,7
1920.0,2,62.0,47,2563.3,3.0,31.98445,-81.13529,0,36.1,45,0.0,0.0,36.1,30.8,0.0,0.0,36.1,99.98999786,0.0,0.0,0.0,0.0,52.9,34.9,1.9,1,2880,0.0,242.0,24.0,363.0,19.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,7,8,2,2,7
10350.0,3,59.1,72,1530.6,3.0,31.99987,-81.12966,0,25.9,99,0.0,0.0,52.8,7.9,3.9,3.9,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.2,1,15525,0.0,356.0,36.0,534.0,104.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,6,8,0,0,7
330.0,5,140.1,58,4826.0,9.0,30.8891,-81.55914,0,22.0,0,0.0,0.0,27.9,27.9,2.0,2.0,27.9,99.98999786,0.0,0.0,0.0,0.0,66.9,39.9,98.8,1,495,0.0,547.0,55.0,821.0,3.0,,,,,,0,0,,,,6,2017,5,Fair,5,8,1,1,5
1920.0,1,51.8,16,2074.8,3.0,31.98496,-81.13692,0,36.1,41,0.0,0.0,37.1,51.8,0.0,0.0,37.4,99.98999786,0.0,0.0,0.0,0.0,63.9,35.9,1.9,1,2880,0.0,203.0,20.0,305.0,19.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,8,8,1,1,7
20130.0,3,130.9,56,5282.6,166.0,32.07106,-81.1052,0,36.1,39,0.0,0.0,37.7,49.9,0.0,0.0,38.1,17.3,16.8,7.9,8.5,0.0,53.9,32.0,1.2,4,30195,0.0,512.0,51.0,768.0,805.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,1,1,7
9060.0,2,1995.1,31,86401.0,0.0,32.07126,-81.10519,16,40.0,39,0.0,0.0,40.0,210.0,0.0,0.0,40.4,99.98999786,17.3,9.2,3.9,0.0,51.9,26.9,1.2,1,13590,0.0,7795.0,779.0,11692.0,91.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,6,8,1,1,7
20130.0,3,117.1,56,4726.5,166.0,32.07129,-81.10527,0,37.1,39,0.0,0.0,37.7,42.0,0.0,0.0,38.1,17.6,16.4,8.9,8.8,0.0,53.9,32.0,1.2,4,30195,0.0,457.0,46.0,686.0,805.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,1,1,7
9060.0,1,1152.9,31,49928.1,0.0,32.07241,-81.10498,9,41.0,30,0.0,0.0,40.0,192.9,0.0,0.0,40.4,99.98999786,17.8,4.9,0.0,0.0,35.9,20.9,1.2,1,13590,0.0,4505.0,451.0,6758.0,91.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,4,8,1,1,7
7490.0,3,8852.0,31,723147.7,1.0,32.08857,-81.09867,55,94.2,30,184.7,998.7,33.8,1100.1,0.0,0.0,67.9,99.98999786,79.4,5.9,0.0,0.0,65.9,35.9,13.0,1,11235,0.0,53452.0,5345.0,80178.0,75.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,10,2018,5,Fair,6,8,2,2,6
0.0,1,42.0,15,2356.0,0.0,31.99127,-81.13731,0,44.0,0,0.0,0.0,44.0,42.0,4.9,4.9,44.0,99.98999786,0.0,0.0,0.0,0.0,60.0,35.9,2.5,0,0,50.5,3729.0,372.0,5594.0,0.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,10,2018,5,Fair,7,8,1,1,6
8520.0,1,30.8,92,1113.0,3.0,32.07717,-81.10386,0,29.9,0,0.0,0.0,29.9,30.8,0.0,4.6,29.9,99.98999786,0.0,0.0,0.0,0.0,37.9,22.9,1.9,1,12780,1351.0,121.0,12.0,182.0,85.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,2,Fair,5,8,2,2,5
31720.0,4,222.1,56,9036.1,166.0,32.06992,-81.10705,0,38.1,35,0.0,0.0,38.1,69.9,0.0,0.0,38.1,99.98999786,16.7,10.8,16.7,0.0,44.0,25.9,1.2,1,47580,0.0,867.0,87.0,1301.0,317.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,5,8,1,1,7
12050.0,3,137.1,31,6479.0,3.0,32.08014,-81.10316,0,48.9,27,0.0,0.0,40.7,51.8,0.0,0.0,41.0,99.98999786,0.0,0.0,0.0,0.0,54.9,35.9,1.2,1,18075,0.0,535.0,54.0,803.0,121.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,7,8,2,2,7
20130.0,4,223.1,56,11930.7,166.0,32.07004,-81.10726,0,50.9,35,0.0,0.0,50.5,69.9,0.0,0.0,50.9,99.98999786,16.5,10.8,3.9,0.0,46.0,26.9,1.2,4,30195,0.0,1109.0,111.0,1663.0,805.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,6,8,1,1,7
1560.0,2,80.1,42,2573.9,1.0,32.08651,-81.10091,0,25.9,0,0.0,0.0,24.9,40.0,0.0,3.9,25.3,99.98999786,0.0,0.0,0.0,0.0,43.0,25.9,1.9,1,2340,1399.9,313.0,31.0,469.0,16.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,6,8,2,2,7
12350.0,10,922.9,31,24525.9,3.0,32.08223,-81.10384,0,44.9,0,0.0,0.0,23.6,107.9,0.0,0.0,24.0,99.98999786,0.0,0.0,0.0,0.0,61.9,35.9,1.2,1,18525,0.0,2623.0,262.0,3934.0,124.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,6,2018,5,Good,7,8,2,2,7
800.0,3,32.2,31,770.0,1.0,32.0767,-81.10622,0,24.0,0,0.0,0.0,35.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.2,1,1200,0.0,91.0,9.0,136.0,8.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,0,0,7
7530.0,6,390.1,31,12158.4,1.0,32.07684,-81.10717,0,29.9,30,0.0,0.0,27.9,67.9,0.0,0.0,27.9,99.98999786,0.0,0.0,0.0,0.0,56.0,34.0,0.0,1,11295,0.0,1108.0,111.0,1662.0,75.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,1,1,7
9440.0,6,588.9,31,16036.6,3.0,32.08041,-81.10617,0,24.9,0,0.0,0.0,24.0,85.0,0.0,0.0,24.0,99.98999786,0.0,0.0,0.0,0.0,59.0,35.9,0.0,1,14160,0.0,1674.0,167.0,2511.0,94.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,10,2018,5,Good,7,8,2,2,7
18580.0,30,2256.9,28,176967.2,1.0,32.08463,-81.10534,0,79.1,30,0.0,0.0,64.0,109.9,5.6,5.6,64.0,82.0,20.8,12.5,0.0,0.0,62.9,36.9,1.9,1,27870,0.0,16034.0,1603.0,24051.0,186.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,3,2018,5,Good,7,8,1,1,7
0.0,1,42.0,15,1350.2,0.0,31.99193,-81.14223,0,25.9,0,0.0,0.0,28.9,42.0,0.0,0.0,28.9,99.98999786,0.0,0.0,0.0,0.0,60.0,35.9,98.8,0,0,50.5,3729.0,372.0,5594.0,0.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,10,2018,5,Fair,7,8,1,1,6
350.0,1,29.9,47,910.9,0.0,32.05273,-81.11861,0,29.9,25,0.0,0.0,29.2,29.9,0.0,0.0,29.2,99.98999786,0.0,0.0,0.0,0.0,26.9,16.0,1.9,1,525,29.9,117.0,12.0,176.0,4.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,9,2018,5,Good,4,8,2,2,7
8180.0,2,37.1,86,997.4,1.0,32.0713,-81.11245,0,26.9,0,0.0,0.0,36.7,14.1,3.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.9,1,12270,0.0,145.0,14.0,217.0,82.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Fair,6,8,0,0,6
15750.0,3,202.1,56,8155.6,26.0,32.06678,-81.11432,0,37.1,30,0.0,0.0,37.7,78.1,0.0,0.0,38.1,99.98999786,16.2,9.8,0.0,0.0,48.9,29.0,3.1,1,23625,0.0,789.0,79.0,1184.0,158.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,6,8,1,1,7
11950.0,3,7779.9,20,576852.3,9.0,31.11624,-81.48534,34,62.0,0,184.7,998.7,33.8,1250.0,0.0,0.0,67.9,99.98999786,15.9,0.0,0.0,0.0,61.0,43.0,19.3,6,17925,0.0,46979.0,4698.0,70468.0,717.0,,,,,,0,0,,,,11,2018,5,Good,7,8,1,1,7
640.0,5,200.1,33,8273.1,6.0,31.62478,-81.28957,0,22.0,0,0.0,0.0,37.7,40.0,0.0,0.0,37.7,99.98999786,0.0,0.0,0.0,0.0,89.0,50.9,98.8,1,960,0.0,781.0,78.0,1172.0,6.0,78.0,20.7,33.9,2.0,2.3,133,0,175.96,4392.0,1541.35,4,2018,5,Good,7,8,1,1,7
22740.0,13,324.1,72,24459.9,10.0,31.16169,-81.46884,0,58.1,0,0.0,0.0,71.9,36.1,0.0,0.0,71.9,99.98999786,0.0,0.0,0.0,0.0,76.9,46.0,98.8,1,34110,0.0,1956.0,196.0,2935.0,227.0,,,,,,0,0,,,,11,2018,5,Good,7,8,1,1,7
46090.0,4,270.0,56,15768.5,165.0,32.06758,-81.11703,0,38.1,15,0.0,0.0,52.5,92.8,2.0,2.0,52.5,99.98999786,16.3,22.3,0.0,0.0,43.0,25.9,1.2,1,69135,0.0,1630.0,163.0,2446.0,461.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,5,8,1,1,7
46090.0,4,256.9,56,13316.5,165.0,32.06715,-81.11729,0,37.1,15,0.0,0.0,45.6,89.9,2.0,2.0,45.9,99.98999786,16.8,21.3,0.0,0.0,68.9,40.9,1.2,1,69135,0.0,1278.0,128.0,1917.0,461.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,8,2018,5,Good,7,8,1,1,7
6270.0,5,430.1,27,21590.6,1.0,32.0379,-81.13006,0,27.9,15,0.0,0.0,43.0,109.9,4.9,0.0,43.0,99.98999786,22.4,24.9,0.0,0.0,91.9,40.9,3.7,1,9405,0.0,1680.0,168.0,2520.0,63.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,7,2017,5,Good,7,8,1,1,7
10050.0,5,223.1,82,11637.9,1.0,32.05073,-81.12576,0,21.0,20,0.0,0.0,40.0,63.0,4.9,4.9,40.4,99.98999786,21.8,11.8,0.0,0.0,45.0,26.9,1.9,1,15075,0.0,871.0,87.0,1307.0,101.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,12,2017,5,Fair,6,8,1,1,6
15620.0,1,45.9,84,2426.2,17.0,32.05701,-81.12419,0,25.9,40,0.0,0.0,39.7,45.9,4.9,4.9,40.0,99.98999786,0.0,0.0,0.0,0.0,57.0,34.0,1.9,1,23430,0.0,278.0,28.0,417.0,156.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,9,2018,5,Fair,6,8,1,1,6
15620.0,1,39.0,68,1639.6,17.0,32.05697,-81.12451,0,42.0,40,0.0,0.0,44.0,39.0,0.0,0.0,0.0,99.98999786,15.2,2.3,2.2,0.0,61.9,36.9,1.9,1,23430,0.0,152.0,15.0,229.0,156.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,9,2018,5,Good,7,8,1,1,7
56000.0,6,374.0,56,27732.1,2.0,32.03537,-81.1343,0,71.9,35,0.0,0.0,43.0,80.1,2.0,2.0,56.1,99.98999786,23.3,17.7,0.0,0.0,46.0,26.9,3.7,3,84000,0.0,2258.0,226.0,3388.0,1680.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,9,2018,5,Good,6,8,1,1,7
18670.0,3,128.9,84,6726.0,17.0,32.05638,-81.12923,0,25.9,20,0.0,0.0,39.7,43.0,4.9,4.9,40.0,99.98999786,20.6,12.1,0.0,0.0,70.0,42.0,1.9,4,28005,0.0,641.0,64.0,962.0,747.0,76.0,20.0,35.7,1.0,-0.8,126,3,168.83,4432.0,1557.81,9,2018,5,Fair,6,8,1,1,6
100.0,4,80.1,28,2153.6,0.0,31.4569,-81.36393,0,21.0,0,0.0,0.0,24.0,20.0,0.0,0.0,24.0,99.98999786,0.0,0.0,0.0,0.0,60.0,35.9,98.8,1,150,0.0,313.0,31.0,469.0,1.0,78.0,20.7,33.9,2.0,2.3,133,0,175.96,4392.0,1541.35,5,2018,5,Good,7,6,1,1,7
28300.0,3,81.0,47,4333.7,14.0,31.18314,-81.47057,0,40.0,0,0.0,0.0,50.2,26.9,0.7,0.7,50.2,99.98999786,0.0,0.0,0.0,0.0,54.9,35.9,1.2,1,42450,0.0,316.0,32.0,475.0,283.0,,,,,,0,0,,,,11,2018,5,Fair,5,8,2,2,5
28300.0,3,81.0,67,4599.5,14.0,31.18322,-81.47086,0,40.0,0,0.0,0.0,52.8,26.9,0.7,0.7,53.1,99.98999786,0.0,0.0,0.0,0.0,57.0,35.9,1.2,1,42450,0.0,403.0,40.0,604.0,283.0,,,,,,0,0,,,,11,2018,5,Fair,5,8,2,2,5
